@relation compiledtraffic
@attribute sa numeric
@attribute sb numeric
@attribute sc numeric
@attribute sd numeric
@attribute se numeric
@attribute sf numeric
@attribute sg numeric
@attribute sh numeric
@attribute si numeric
@attribute sj numeric
@attribute sk numeric
@attribute sl numeric
@attribute sm numeric
@attribute Sa numeric
@attribute Sb numeric
@attribute Sc numeric
@attribute Sd numeric
@attribute Se numeric
@attribute Sf numeric
@attribute Sg numeric
@attribute Sh numeric
@attribute Si numeric
@attribute Sj numeric
@attribute Sk numeric
@attribute Sl numeric
@attribute Sm numeric
@attribute Sn numeric
@attribute So numeric
@attribute Sp numeric
@attribute Sq numeric
@attribute Sr numeric
@attribute Ss numeric
@attribute St numeric
@attribute Su numeric
@attribute Sv numeric
@attribute Sx numeric
@attribute Sz numeric
@attribute ga numeric
@attribute gb numeric
@attribute gc numeric
@attribute gd numeric
@attribute ge numeric
@attribute gf numeric
@attribute gg {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gh {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gi {0x000077b7, 0x000088b8}
@attribute gj numeric
@attribute gk {0x00003002, 0x00003001}
@attribute gl numeric
@attribute gm {0x7101, 0x8100}
@attribute gn {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute go {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute gp {InterlockingF, InterlockingA}
@attribute gq {TRUE, FALSE}
@attribute gr numeric
@attribute gs {TRUE, FALSE}
@attribute gt numeric
@attribute gu numeric
@attribute pp {SV, GOOSE}
@attribute Ga numeric
@attribute Gb numeric
@attribute Gc numeric
@attribute Gd numeric
@attribute Ge numeric
@attribute Gf numeric
@attribute Gg numeric
@attribute Sy numeric
@attribute Gi numeric
@attribute SG numeric
@attribute @class {N, A}
@data
232.00609,0.004131233,0.013525228,-0.017832652,-0.027441088,0.011501471,0.016105134,-0.0011620471,0.007785252,-0.0066183577,-8.950445E-4,0.0070564975,-0.006169614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.010501743164070376,N
232.0063,0.0020735806,0.014438598,-0.016716786,-0.02881069,0.01074914,0.018300973,-0.001987074,0.008427887,-0.0064364206,-0.0017491832,0.007767721,-0.006028251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.010288120117195376,N
232.00652,3.3483264E-4,0.015027697,-0.015581663,-0.029941566,0.009854251,0.020405628,-0.0028862536,0.009047076,-0.0061574085,-0.0027225676,0.008462772,-0.0057506575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.010074497070320376,N
232.00671,-0.0010047434,0.015258737,-0.014478389,-0.030900989,0.008841104,0.022447074,-0.0038637582,0.009638156,-0.0057728062,-0.0037863997,0.009115311,-0.0053388122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.009876132812507876,N
232.00693,-0.0019310095,0.015164382,-0.013461567,-0.031840857,0.007751414,0.024528949,-0.0048993374,0.010178362,-0.005279269,-0.0049142297,0.009706226,-0.0048006647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.009662509765632876,N
232.00714,-0.0024789039,0.014783436,-0.012546966,-0.032841384,0.0065799356,0.026737042,-0.0059830593,0.010656802,-0.0046748486,-0.006097973,0.010225992,-0.004134905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.009448886718757876,N
232.00735,-0.0027767792,0.014198436,-0.011693837,-0.03390347,0.0052497583,0.029150587,-0.0071130125,0.011069497,-0.0039574793,-0.007312201,0.010653615,-0.0033464655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.009235263671882876,N
232.00755,-0.0028791148,0.0134454025,-0.010877742,-0.035011895,0.0037143168,0.031806625,-0.008275191,0.011399674,-0.003124921,-0.008546658,0.010974613,-0.0024315268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.009036899414070376,N
232.00777,-0.0027163413,0.012489832,-0.010125195,-0.036159787,0.001958605,0.034717936,-0.00945309,0.01163069,-0.0021770843,-0.00977886,0.011169674,-0.0013932576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.008823276367195376,N
232.00798,-0.002255773,0.011336244,-0.009467567,-0.037270192,-5.7815192E-5,0.037848618,-0.010643628,0.011751873,-0.0011059532,-0.010991324,0.0112294,-2.3908254E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.008609653320320376,N
232.0082,-0.0016334414,0.010141638,-0.00892879,-0.0381481,-0.0024394323,0.041103076,-0.011839375,0.011751835,9.1871945E-5,-0.0121708205,0.01114863,0.0010227277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.008396030273445376,N
232.0084,-7.6559104E-4,0.008907595,-0.008584612,-0.038692802,-0.0051673497,0.04436288,-0.0130153615,0.0116112605,0.0014095715,-0.013299962,0.010919717,0.002382321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.008182407226570376,N
232.0086,4.040749E-4,0.0076455874,-0.008495951,-0.0388677,-0.008204792,0.04755012,-0.014144562,0.011312,0.002838226,-0.014349546,0.010529067,0.003824501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.007984042968757876,N
232.00882,0.0017215282,0.006487942,-0.00865625,-0.038616214,-0.011527382,0.05057872,-0.015221696,0.010853446,0.00437368,-0.015305811,0.009972185,0.0053395857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.007770419921882876,N
232.00903,0.0030537366,0.0055067507,-0.009008569,-0.037814893,-0.015144834,0.053335816,-0.01622473,0.010229222,0.0060002035,-0.016161706,0.009255074,0.00691422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.007556796875007876,N
232.00925,0.00444465,0.0046343445,-0.009513025,-0.036574606,-0.018942786,0.055824123,-0.017118776,0.009430142,0.0076917503,-0.016901463,0.008376788,0.008533431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.007343173828132876,N
232.00945,0.005811825,0.003924057,-0.010147658,-0.03498835,-0.022853175,0.05808017,-0.01788361,0.0084559815,0.009429262,-0.017503016,0.0073298872,0.010182286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.007144809570320376,N
232.00966,0.0071368692,0.0033947288,-0.010919316,-0.033019584,-0.026882855,0.060075175,-0.01849836,0.0073068887,0.011191248,-0.017974325,0.0061305864,0.011852747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.006931186523445376,N
232.00987,0.008346201,0.0030455955,-0.01174422,-0.030632474,-0.031009924,0.061759382,-0.01894721,0.005988297,0.012956488,-0.018307066,0.0047854213,0.013529845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.006717563476570376,N
232.01009,0.009547599,0.002806622,-0.012645887,-0.027940152,-0.035126276,0.063142166,-0.019217053,0.0045071654,0.014705213,-0.018481899,0.0032945576,0.015194144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.006503940429695376,N
232.01028,0.010776699,0.0027148083,-0.013706826,-0.02495736,-0.039234195,0.064233914,-0.019295733,0.0028698284,0.016418828,-0.018491877,0.0016665965,0.016830932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.006305576171882876,N
232.0105,0.012143389,0.0027145809,-0.014993749,-0.021678159,-0.043327324,0.06501387,-0.019171445,0.0010865133,0.018075382,-0.01831894,-9.156954E-5,0.018415425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.006091953125007876,N
232.01071,0.013636898,0.0028164804,-0.016506428,-0.01804922,-0.047357664,0.06537703,-0.018832652,-8.317743E-4,0.019652415,-0.017951563,-0.001969591,0.019925708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.005878330078132876,N
232.01093,0.015317343,0.0030217285,-0.018300103,-0.014062592,-0.051275652,0.065259635,-0.018269593,-0.0028705706,0.021126222,-0.017366646,-0.0039600804,0.02133138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.005664707031257876,N
232.01112,0.01715611,0.003398445,-0.020430353,-0.009797881,-0.055014633,0.06465879,-0.017482234,-0.00500966,0.022476854,-0.016558735,-0.0060422653,0.022606492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.005466342773445376,N
232.01134,0.0191338,0.0039944965,-0.02292811,-0.005367742,-0.05849839,0.06360805,-0.016458988,-0.0072314176,0.023674812,-0.015518754,-0.008200235,0.023726318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.005252719726570376,N
232.01155,0.02116044,0.004845195,-0.02573476,-7.6666893E-4,-0.06166714,0.06205963,-0.015195159,-0.009512643,0.02469246,-0.014236102,-0.010417211,0.024661986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.005039096679695376,N
232.01176,0.023050545,0.0060471124,-0.028759463,0.0039002304,-0.064430274,0.060034767,-0.013694676,-0.011826483,0.025506863,-0.012710724,-0.012668362,0.025388572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.004825473632820376,N
232.01196,0.024820521,0.007549696,-0.031966884,0.008557702,-0.066767864,0.05759633,-0.011959177,-0.014146486,0.026092796,-0.010957818,-0.014921651,0.025889846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.004627109375007876,N
232.01218,0.026463112,0.009359984,-0.035347354,0.013143528,-0.06870237,0.054839157,-0.009998565,-0.01644428,0.026431402,-0.008979503,-0.017154189,0.026144637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.004413486328132876,N
232.01239,0.027817084,0.0115139205,-0.038771503,0.017612053,-0.07019553,0.05177661,-0.007826249,-0.018692039,0.026508227,-0.0067881783,-0.01933695,0.026135996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.004199863281257876,N
232.0126,0.028872382,0.013969474,-0.042188775,0.021909723,-0.07122702,0.048437793,-0.005456771,-0.020860558,0.026308367,-0.0044231345,-0.021430168,0.025863798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.003986240234382876,N
232.01282,0.029697295,0.016663142,-0.045609757,0.02591792,-0.07174766,0.04489011,-0.0029064508,-0.022922643,0.025820628,-0.0019025289,-0.02340607,0.02531841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.01659,232.01659,2849,3989,0, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, -1, 0, -1, -1, 1000.0, 0.0, 0.0, -0.0037726171875078762,N
